datetime,grdpiece
2020-10-20 16:57:29,10.3
2020-10-20 17:12:29,10.3
2020-10-20 17:27:29,10.4
2020-10-20 17:42:29,10.4
2020-10-20 17:57:29,10.4
2020-10-20 18:12:29,10.4
2020-10-20 18:27:29,10.4
2020-10-20 18:42:29,10.4
2020-10-20 18:57:29,10.4
2020-10-20 19:12:29,10.4
2020-10-20 19:27:29,10.4
2020-10-20 19:42:29,10.4
2020-10-20 19:57:29,10.4
2020-10-20 20:12:29,10.4
2020-10-20 20:27:29,10.4
2020-10-20 20:42:29,10.4
2020-10-20 20:57:29,10.4
2020-10-20 21:12:29,10.4
2020-10-20 21:27:29,10.4
2020-10-20 21:42:29,10.4
2020-10-20 21:57:29,10.4
2020-10-20 22:12:29,10.4
2020-10-20 22:27:29,10.5
2020-10-20 22:42:29,10.5
2020-10-20 22:57:29,10.5
2020-10-20 23:12:29,10.5
2020-10-20 23:27:29,10.5
2020-10-20 23:42:29,10.5
2020-10-20 23:57:29,10.5
2020-10-21 00:12:29,10.5
2020-10-21 00:27:29,10.5
2020-10-21 00:42:29,10.5
2020-10-21 00:57:29,10.6
2020-10-21 01:12:29,10.6
2020-10-21 01:27:29,10.6
2020-10-21 01:42:29,10.6
2020-10-21 01:57:29,10.6
2020-10-21 02:12:29,10.6
2020-10-21 02:27:29,10.6
2020-10-21 02:42:29,10.6
2020-10-21 02:57:29,10.6
2020-10-21 03:12:29,10.6
2020-10-21 03:27:29,10.6
2020-10-21 03:42:29,10.6
2020-10-21 03:57:29,10.6
2020-10-21 04:12:29,10.7
2020-10-21 04:27:29,10.7
2020-10-21 04:42:29,10.7
2020-10-21 04:57:29,10.7
2020-10-21 05:12:29,10.7
2020-10-21 05:27:29,10.7
2020-10-21 05:42:29,10.7
2020-10-21 05:57:29,10.7
2020-10-21 06:12:29,10.8
2020-10-21 06:27:29,10.8
2020-10-21 06:42:29,10.8
2020-10-21 06:57:29,10.8
2020-10-21 07:12:29,10.8
2020-10-21 07:27:29,10.9
2020-10-21 07:42:29,10.9
2020-10-21 07:57:29,10.9
2020-10-21 08:12:29,10.9
2020-10-21 08:27:29,11.0
2020-10-21 08:42:29,11.0
2020-10-21 08:57:29,11.0
2020-10-21 09:12:29,11.0
2020-10-21 09:27:29,11.1
2020-10-21 09:42:29,11.1
2020-10-21 09:57:29,11.1
2020-10-21 10:12:29,11.1
2020-10-21 10:27:29,11.2
2020-10-21 10:42:29,11.2
2020-10-21 10:57:29,11.2
2020-10-21 11:12:29,11.2
2020-10-21 11:27:29,11.2
2020-10-21 11:42:29,11.2
2020-10-21 11:57:29,11.2
2020-10-21 12:12:29,11.2
2020-10-21 12:27:29,11.3
2020-10-21 12:42:29,11.3
2020-10-21 12:57:29,11.3
2020-10-21 13:12:29,11.4
2020-10-21 13:27:29,11.4
2020-10-21 13:42:29,11.4
2020-10-21 13:57:29,11.5
2020-10-21 14:12:29,11.5
2020-10-21 14:27:29,11.5
2020-10-21 14:42:29,11.6
2020-10-21 14:57:29,11.6
2020-10-21 15:12:29,11.6
2020-10-21 15:27:29,11.6
2020-10-21 15:42:29,11.7
2020-10-21 15:57:29,11.7
2020-10-21 16:12:29,11.7
2020-10-21 16:27:29,11.7
2020-10-21 16:42:29,11.8
2020-10-21 16:57:29,11.8
2020-10-21 17:12:29,11.8
2020-10-21 17:27:29,11.9
2020-10-21 17:42:29,11.9
2020-10-21 17:57:29,11.9
2020-10-21 18:12:29,11.9
2020-10-21 18:27:29,12.0
2020-10-21 18:42:29,12.0
2020-10-21 18:57:29,12.0
2020-10-21 19:12:29,12.0
2020-10-21 19:27:29,12.0
2020-10-21 19:42:29,12.0
2020-10-21 19:57:29,12.0
2020-10-21 20:12:29,12.0
2020-10-21 20:27:29,12.0
2020-10-21 20:42:29,12.0
2020-10-21 20:57:29,12.0
2020-10-21 21:12:29,12.0
2020-10-21 21:27:29,12.0
2020-10-21 21:42:29,12.0
2020-10-21 21:57:29,12.0
2020-10-21 22:12:29,12.1
2020-10-21 22:27:29,12.1
2020-10-21 22:42:29,12.1
2020-10-21 22:57:29,12.1
2020-10-21 23:12:29,12.1
2020-10-21 23:27:29,12.1
2020-10-21 23:42:29,12.1
2020-10-21 23:57:29,12.1
2020-10-22 00:12:29,12.1
2020-10-22 00:27:29,12.1
2020-10-22 00:42:29,12.1
2020-10-22 00:57:29,12.1
2020-10-22 01:12:29,12.2
2020-10-22 01:27:29,12.2
2020-10-22 01:42:29,12.2
2020-10-22 01:57:29,12.2
2020-10-22 02:12:29,12.2
2020-10-22 02:27:29,12.2
2020-10-22 02:42:29,12.2
2020-10-22 02:57:29,12.2
2020-10-22 03:12:29,12.2
2020-10-22 03:27:29,12.2
2020-10-22 03:42:29,12.2
2020-10-22 03:57:29,12.2
2020-10-22 04:12:29,12.2
2020-10-22 04:27:29,12.2
2020-10-22 04:42:29,12.2
2020-10-22 04:57:29,12.2
2020-10-22 05:12:29,12.2
2020-10-22 05:27:29,12.3
2020-10-22 05:42:29,12.3
2020-10-22 05:57:29,12.3
2020-10-22 06:12:29,12.3
2020-10-22 06:27:29,12.3
2020-10-22 06:42:29,12.3
2020-10-22 06:57:29,12.3
2020-10-22 07:12:29,12.3
2020-10-22 07:27:29,12.3
2020-10-22 07:42:29,12.3
2020-10-22 07:57:29,12.3
2020-10-22 08:12:29,12.3
2020-10-22 08:27:29,12.3
2020-10-22 08:42:29,12.3
2020-10-22 08:57:29,12.3
2020-10-22 09:12:29,12.4
2020-10-22 09:27:29,12.4
2020-10-22 09:42:29,12.4
2020-10-22 09:57:29,12.4
2020-10-22 10:12:29,12.4
2020-10-22 10:27:29,12.4
2020-10-22 10:42:29,12.4
2020-10-22 10:57:29,12.4
2020-10-22 11:12:29,12.5
2020-10-22 11:27:29,12.5
2020-10-22 11:42:29,12.5
2020-10-22 11:57:29,12.5
2020-10-22 12:12:29,12.5
2020-10-22 12:27:29,12.6
2020-10-22 12:42:29,12.6
2020-10-22 12:57:29,12.6
2020-10-22 13:12:29,12.6
2020-10-22 13:27:29,12.6
2020-10-22 13:42:29,12.7
2020-10-22 13:57:29,12.7
2020-10-22 14:12:29,12.7
2020-10-22 14:27:29,12.7
2020-10-22 14:42:29,12.7
2020-10-22 14:57:29,12.7
2020-10-22 15:12:29,12.7
2020-10-22 15:27:29,12.7
2020-10-22 15:42:29,12.7
2020-10-22 15:57:29,12.7
2020-10-22 16:12:29,12.7
2020-10-22 16:27:29,12.7
2020-10-22 16:42:29,12.7
2020-10-22 16:57:29,12.7
2020-10-22 17:12:29,12.7
2020-10-22 17:27:29,12.7
2020-10-22 17:42:29,12.7
2020-10-22 17:57:29,12.7
2020-10-22 18:12:29,12.7
2020-10-22 18:27:29,12.7
2020-10-22 18:42:29,12.8
2020-10-22 18:57:29,12.8
2020-10-22 19:12:29,12.8
2020-10-22 19:27:29,12.8
2020-10-22 19:42:29,12.8
2020-10-22 19:57:29,12.8
2020-10-22 20:12:29,12.8
2020-10-22 20:27:29,12.8
2020-10-22 20:42:29,12.8
2020-10-22 20:57:29,12.8
2020-10-22 21:12:29,12.8
2020-10-22 21:27:29,12.8
2020-10-22 21:42:29,12.8
2020-10-22 21:57:29,12.8
2020-10-22 22:12:29,12.8
2020-10-22 22:27:29,12.8
2020-10-22 22:42:29,12.8
2020-10-22 22:57:29,12.8
2020-10-22 23:12:29,12.9
2020-10-22 23:27:29,12.9
2020-10-22 23:42:29,12.9
2020-10-22 23:57:29,12.9
2020-10-23 00:12:29,12.9
2020-10-23 00:27:29,12.9
2020-10-23 00:42:29,12.9
2020-10-23 00:57:29,12.9
2020-10-23 01:12:29,12.9
2020-10-23 01:27:29,12.9
2020-10-23 01:42:29,12.9
2020-10-23 01:57:29,12.9
2020-10-23 02:12:29,12.9
2020-10-23 02:27:29,12.9
2020-10-23 02:42:29,12.9
2020-10-23 02:57:29,12.9
2020-10-23 03:12:29,12.9
2020-10-23 03:27:29,12.9
2020-10-23 03:42:29,12.9
2020-10-23 03:57:29,12.9
2020-10-23 04:12:29,12.9
2020-10-23 04:27:29,12.9
2020-10-23 04:42:29,12.9
2020-10-23 04:57:29,12.9
2020-10-23 05:12:29,12.9
2020-10-23 05:27:29,12.9
2020-10-23 05:42:29,12.9
2020-10-23 05:57:29,12.9
2020-10-23 06:12:29,12.9
2020-10-23 06:27:29,12.9
2020-10-23 06:42:29,12.9
2020-10-23 06:57:29,12.9
2020-10-23 07:12:29,12.9
2020-10-23 07:27:29,12.9
2020-10-23 07:42:29,12.9
2020-10-23 07:57:29,12.9
2020-10-23 08:12:29,12.9
2020-10-23 08:27:29,12.9
2020-10-23 08:42:29,12.9
2020-10-23 08:57:29,12.9
2020-10-23 09:12:29,12.9
2020-10-23 09:27:29,12.9
2020-10-23 09:42:29,12.9
2020-10-23 09:57:29,12.9
2020-10-23 10:12:29,12.9
2020-10-23 10:27:29,12.9
2020-10-23 10:42:29,12.9
2020-10-23 10:57:29,12.9
2020-10-23 11:12:29,12.9
2020-10-23 11:27:29,12.9
2020-10-23 11:42:29,12.9
2020-10-23 11:57:29,12.9
2020-10-23 12:12:29,12.9
2020-10-23 12:27:29,12.9
2020-10-23 12:42:29,12.9
2020-10-23 12:57:29,13.0
2020-10-23 13:12:29,13.0
2020-10-23 13:27:29,13.0
2020-10-23 13:42:29,13.0
2020-10-23 13:57:29,13.0
2020-10-23 14:12:29,13.0
2020-10-23 14:27:29,13.0
2020-10-23 14:42:29,13.0
2020-10-23 14:57:29,13.0
2020-10-23 15:12:29,13.0
2020-10-23 15:27:29,13.1
2020-10-23 15:42:29,13.1
2020-10-23 15:57:29,13.1
2020-10-23 16:12:29,13.1
2020-10-23 16:27:29,13.1
2020-10-23 16:42:29,13.1
2020-10-23 16:57:29,13.1
2020-10-23 17:12:29,13.2
2020-10-23 17:27:29,13.2
2020-10-23 17:42:29,13.2
2020-10-23 17:57:29,13.2
2020-10-23 18:12:29,13.2
2020-10-23 18:27:29,13.2
2020-10-23 18:42:29,13.2
2020-10-23 18:57:29,13.2
2020-10-23 19:12:29,13.2
2020-10-23 19:27:29,13.2
2020-10-23 19:42:29,13.2
2020-10-23 19:57:29,13.2
2020-10-23 20:12:29,13.2
2020-10-23 20:27:29,13.2
2020-10-23 20:42:29,13.2
2020-10-23 20:57:29,13.2
2020-10-23 21:12:29,13.2
2020-10-23 21:27:29,13.2
2020-10-23 21:42:29,13.2
2020-10-23 21:57:29,13.2
2020-10-23 22:12:29,13.2
2020-10-23 22:27:29,13.2
2020-10-23 22:42:29,13.1
2020-10-23 22:57:29,13.1
2020-10-23 23:12:29,13.1
2020-10-23 23:27:29,13.1
2020-10-23 23:42:29,13.1
2020-10-23 23:57:29,13.1
2020-10-24 00:12:29,13.1
2020-10-24 00:27:29,13.1
2020-10-24 00:42:29,13.1
2020-10-24 00:57:29,13.1
2020-10-24 01:12:29,13.1
2020-10-24 01:27:29,13.1
2020-10-24 01:42:29,13.1
2020-10-24 01:57:29,13.1
2020-10-24 02:12:29,13.1
2020-10-24 02:27:29,13.0
2020-10-24 02:42:29,13.0
2020-10-24 02:57:29,13.0
2020-10-24 03:12:29,13.0
2020-10-24 03:27:29,13.0
2020-10-24 03:42:29,13.0
2020-10-24 03:57:29,13.0
2020-10-24 04:12:29,13.0
2020-10-24 04:27:29,13.0
2020-10-24 04:42:29,13.0
2020-10-24 04:57:29,13.0
2020-10-24 05:12:29,13.0
2020-10-24 05:27:29,13.0
2020-10-24 05:42:29,13.0
2020-10-24 05:57:29,13.0
2020-10-24 06:12:29,13.0
2020-10-24 06:27:29,12.9
2020-10-24 06:42:29,12.9
2020-10-24 06:57:29,12.9
2020-10-24 07:12:29,12.9
2020-10-24 07:27:29,12.9
2020-10-24 07:42:29,12.9
2020-10-24 07:57:29,12.9
2020-10-24 08:12:29,12.9
2020-10-24 08:27:29,12.9
2020-10-24 08:42:29,12.9
2020-10-24 08:57:29,12.9
2020-10-24 09:12:29,12.9
2020-10-24 09:27:29,12.9
2020-10-24 09:42:29,12.9
2020-10-24 09:57:29,12.9
2020-10-24 10:12:29,12.9
2020-10-24 10:27:29,12.9
2020-10-24 10:42:29,12.9
2020-10-24 10:57:29,12.9
2020-10-24 11:12:29,12.9
2020-10-24 11:27:29,12.9
2020-10-24 11:42:29,12.9
2020-10-24 11:57:29,12.9
2020-10-24 12:12:29,12.9
2020-10-24 12:27:29,12.9
2020-10-24 12:42:29,12.9
2020-10-24 12:57:29,13.0
2020-10-24 13:12:29,13.0
2020-10-24 13:27:29,13.0
2020-10-24 13:42:29,13.0
2020-10-24 13:57:29,13.0
2020-10-24 14:12:29,13.0
2020-10-24 14:27:29,13.0
2020-10-24 14:42:29,13.0
2020-10-24 14:57:29,13.0
2020-10-24 15:12:29,13.0
2020-10-24 15:27:29,13.0
2020-10-24 15:42:29,13.1
2020-10-24 15:57:29,13.1
2020-10-24 16:12:29,13.1
2020-10-24 16:27:29,13.1
2020-10-24 16:42:29,13.1
2020-10-24 16:57:29,13.1
2020-10-24 17:12:29,13.1
2020-10-24 17:27:29,13.1
2020-10-24 17:42:29,13.1
2020-10-24 17:57:29,13.1
2020-10-24 18:12:29,13.1
2020-10-24 18:27:29,13.1
2020-10-24 18:42:29,13.1
2020-10-24 18:57:29,13.1
2020-10-24 19:12:29,13.1
2020-10-24 19:27:29,13.1
2020-10-24 19:42:29,13.1
2020-10-24 19:57:29,13.1
2020-10-24 20:12:29,13.1
2020-10-24 20:27:29,13.1
2020-10-24 20:42:29,13.1
2020-10-24 20:57:29,13.0
2020-10-24 21:12:29,13.0
2020-10-24 21:27:29,13.0
2020-10-24 21:42:29,13.0
2020-10-24 21:57:29,13.0
2020-10-24 22:12:29,13.0
2020-10-24 22:27:29,13.0
2020-10-24 22:42:29,13.0
2020-10-24 22:57:29,13.0
2020-10-24 23:12:29,13.0
2020-10-24 23:27:29,12.9
2020-10-24 23:42:29,12.9
2020-10-24 23:57:29,12.9
2020-10-25 00:12:29,12.9
2020-10-25 00:27:29,12.9
2020-10-25 00:42:29,12.9
2020-10-25 00:57:29,12.9
2020-10-25 01:12:29,12.9
2020-10-25 01:27:29,12.9
2020-10-25 01:42:29,12.8
2020-10-25 01:57:29,12.8
2020-10-25 02:12:29,12.8
2020-10-25 02:27:29,12.8
2020-10-25 02:42:29,12.8
2020-10-25 02:57:29,12.8
2020-10-25 03:12:29,12.8
2020-10-25 03:27:29,12.8
2020-10-25 03:42:29,12.7
2020-10-25 03:57:29,12.7
2020-10-25 04:12:29,12.7
2020-10-25 04:27:29,12.7
2020-10-25 04:42:29,12.7
2020-10-25 04:57:29,12.7
2020-10-25 05:12:29,12.7
2020-10-25 05:27:29,12.7
2020-10-25 05:42:29,12.7
2020-10-25 05:57:29,12.7
2020-10-25 06:12:29,12.7
2020-10-25 06:27:29,12.7
2020-10-25 06:42:29,12.7
2020-10-25 06:57:29,12.7
2020-10-25 07:12:29,12.6
2020-10-25 07:27:29,12.6
2020-10-25 07:42:29,12.6
2020-10-25 07:57:29,12.6
2020-10-25 08:12:29,12.6
2020-10-25 08:27:29,12.6
2020-10-25 08:42:29,12.5
2020-10-25 08:57:29,12.5
2020-10-25 09:12:29,12.5
2020-10-25 09:27:29,12.5
2020-10-25 09:42:29,12.5
2020-10-25 09:57:29,12.5
2020-10-25 10:12:29,12.5
2020-10-25 10:27:29,12.5
2020-10-25 10:42:29,12.5
2020-10-25 10:57:29,12.5
2020-10-25 11:12:29,12.5
2020-10-25 11:27:29,12.5
2020-10-25 11:42:29,12.5
2020-10-25 11:57:29,12.5
2020-10-25 12:12:29,12.5
2020-10-25 12:27:29,12.5
2020-10-25 12:42:29,12.5
2020-10-25 12:57:29,12.5
2020-10-25 13:12:29,12.5
2020-10-25 13:27:29,12.5
2020-10-25 13:42:29,12.5
2020-10-25 13:57:29,12.5
2020-10-25 14:12:29,12.5
2020-10-25 14:27:29,12.5
2020-10-25 14:42:29,12.5
2020-10-25 14:57:29,12.5
2020-10-25 15:12:29,12.5
2020-10-25 15:27:29,12.5
2020-10-25 15:42:29,12.5
2020-10-25 15:57:29,12.5
2020-10-25 16:12:29,12.5
2020-10-25 16:27:29,12.6
2020-10-25 16:42:29,12.6
2020-10-25 16:57:29,12.6
2020-10-25 17:12:29,12.6
2020-10-25 17:27:29,12.6
2020-10-25 17:42:29,12.5
2020-10-25 17:57:29,12.5
2020-10-25 18:12:29,12.5
2020-10-25 18:27:29,12.5
2020-10-25 18:42:29,12.5
2020-10-25 18:57:29,12.5
2020-10-25 19:12:29,12.5
2020-10-25 19:27:29,12.5
2020-10-25 19:42:29,12.5
2020-10-25 19:57:29,12.5
2020-10-25 20:12:29,12.5
2020-10-25 20:27:29,12.5
2020-10-25 20:42:29,12.5
2020-10-25 20:57:29,12.5
2020-10-25 21:12:29,12.5
2020-10-25 21:27:29,12.5
2020-10-25 21:42:29,12.5
2020-10-25 21:57:29,12.5
2020-10-25 22:12:29,12.5
2020-10-25 22:27:29,12.5
2020-10-25 22:42:29,12.5
2020-10-25 22:57:29,12.5
2020-10-25 23:12:29,12.5
2020-10-25 23:27:29,12.5
2020-10-25 23:42:29,12.4
2020-10-25 23:57:29,12.4
2020-10-26 00:12:29,12.4
2020-10-26 00:27:29,12.4
2020-10-26 00:42:29,12.4
2020-10-26 00:57:29,12.4
2020-10-26 01:12:29,12.4
2020-10-26 01:27:29,12.4
2020-10-26 01:42:29,12.4
2020-10-26 01:57:29,12.4
2020-10-26 02:12:29,12.4
2020-10-26 02:27:29,12.4
2020-10-26 02:42:29,12.4
2020-10-26 02:57:29,12.4
2020-10-26 03:12:29,12.4
2020-10-26 03:27:29,12.4
2020-10-26 03:42:29,12.3
2020-10-26 03:57:29,12.3
2020-10-26 04:12:29,12.3
2020-10-26 04:27:29,12.3
2020-10-26 04:42:29,12.3
2020-10-26 04:57:29,12.3
2020-10-26 05:12:29,12.3
2020-10-26 05:27:29,12.3
2020-10-26 05:42:29,12.3
2020-10-26 05:57:29,12.3
2020-10-26 06:12:29,12.3
2020-10-26 06:27:29,12.3
2020-10-26 06:42:29,12.3
2020-10-26 06:57:29,12.2
2020-10-26 07:12:29,12.2
2020-10-26 07:27:29,12.2
2020-10-26 07:42:29,12.2
2020-10-26 07:57:29,12.2
2020-10-26 08:12:29,12.2
2020-10-26 08:27:29,12.2
2020-10-26 08:42:29,12.2
2020-10-26 08:57:29,12.2
2020-10-26 09:12:29,12.2
2020-10-26 09:27:29,12.2
2020-10-26 09:42:29,12.2
2020-10-26 09:57:29,12.2
2020-10-26 10:12:29,12.2
2020-10-26 10:27:29,12.2
2020-10-26 10:42:29,12.2
2020-10-26 10:57:29,12.1
2020-10-26 11:12:29,12.1
2020-10-26 11:27:29,12.1
2020-10-26 11:42:29,12.1
2020-10-26 11:57:29,12.2
2020-10-26 12:12:29,12.2
2020-10-26 12:27:29,12.2
2020-10-26 12:42:29,12.2
2020-10-26 12:57:29,12.2
2020-10-26 13:12:29,12.2
2020-10-26 13:27:29,12.2
2020-10-26 13:42:29,12.2
2020-10-26 13:57:29,12.2
2020-10-26 14:12:29,12.2
2020-10-26 14:27:29,12.2
2020-10-26 14:42:29,12.2
2020-10-26 14:57:29,12.2
2020-10-26 15:12:29,12.2
2020-10-26 15:27:29,12.2
2020-10-26 15:42:29,12.3
2020-10-26 15:57:29,12.3
2020-10-26 16:12:29,12.3
2020-10-26 16:27:29,12.3
2020-10-26 16:42:29,12.3
2020-10-26 16:57:29,12.3
2020-10-26 17:12:29,12.3
2020-10-26 17:27:29,12.3
2020-10-26 17:42:29,12.3
2020-10-26 17:57:29,12.3
2020-10-26 18:12:29,12.3
2020-10-26 18:27:29,12.3
2020-10-26 18:42:29,12.2
2020-10-26 18:57:29,12.2
2020-10-26 19:12:29,12.2
2020-10-26 19:27:29,12.2
2020-10-26 19:42:29,12.2
2020-10-26 19:57:29,12.2
2020-10-26 20:12:29,12.2
2020-10-26 20:27:29,12.2
2020-10-26 20:42:29,12.2
2020-10-26 20:57:29,12.1
2020-10-26 21:12:29,12.1
2020-10-26 21:27:29,12.1
2020-10-26 21:42:29,12.1
2020-10-26 21:57:29,12.1
2020-10-26 22:12:29,12.1
2020-10-26 22:27:29,12.0
2020-10-26 22:42:29,12.0
2020-10-26 22:57:29,12.0
2020-10-26 23:12:29,12.0
2020-10-26 23:27:29,12.0
2020-10-26 23:42:29,12.0
2020-10-26 23:57:29,12.0
2020-10-27 00:12:29,12.0
2020-10-27 00:27:29,12.0
2020-10-27 00:42:29,12.0
2020-10-27 00:57:29,12.0
2020-10-27 01:12:29,12.0
2020-10-27 01:27:29,12.0
2020-10-27 01:42:29,11.9
2020-10-27 01:57:29,11.9
2020-10-27 02:12:29,11.9
2020-10-27 02:27:29,11.9
2020-10-27 02:42:29,11.9
2020-10-27 02:57:29,11.9
2020-10-27 03:12:29,11.9
2020-10-27 03:27:29,11.9
2020-10-27 03:42:29,11.8
2020-10-27 03:57:29,11.8
2020-10-27 04:12:29,11.8
2020-10-27 04:27:29,11.8
2020-10-27 04:42:29,11.8
2020-10-27 04:57:29,11.8
2020-10-27 05:12:29,11.8
2020-10-27 05:27:29,11.8
2020-10-27 05:42:29,11.8
2020-10-27 05:57:29,11.8
2020-10-27 06:12:29,11.8
2020-10-27 06:27:29,11.7
2020-10-27 06:42:29,11.7
2020-10-27 06:57:29,11.7
2020-10-27 07:12:29,11.7
2020-10-27 07:27:29,11.7
2020-10-27 07:42:29,11.7
2020-10-27 07:57:29,11.7
2020-10-27 08:12:29,11.7
2020-10-27 08:27:29,11.7
2020-10-27 08:42:29,11.7
2020-10-27 08:57:29,11.7
2020-10-27 09:12:29,11.6
2020-10-27 09:27:29,11.6
2020-10-27 09:42:29,11.6
2020-10-27 09:57:29,11.6
2020-10-27 10:12:29,11.6
2020-10-27 10:27:29,11.6
2020-10-27 10:42:29,11.6
2020-10-27 10:57:29,11.6
2020-10-27 11:12:29,11.6
2020-10-27 11:27:29,11.6
2020-10-27 11:42:29,11.6
2020-10-27 11:57:29,11.6
2020-10-27 12:12:29,11.6
2020-10-27 12:27:29,11.6
2020-10-27 12:42:29,11.6
2020-10-27 12:57:29,11.6
2020-10-27 13:12:29,11.6
2020-10-27 13:27:29,11.6
2020-10-27 13:42:29,11.6
2020-10-27 13:57:29,11.6
2020-10-27 14:12:29,11.6
2020-10-27 14:27:29,11.7
2020-10-27 14:42:29,11.7
2020-10-27 14:57:29,11.7
2020-10-27 15:12:29,11.7
2020-10-27 15:27:29,11.7
2020-10-27 15:42:29,11.7
2020-10-27 15:57:29,11.7
2020-10-27 16:12:29,11.7
2020-10-27 16:27:29,11.7
2020-10-27 16:42:29,11.7
2020-10-27 16:57:29,11.7
2020-10-27 17:12:29,11.7
2020-10-27 17:27:29,11.7
2020-10-27 17:42:29,11.7
2020-10-27 17:57:29,11.7
2020-10-27 18:12:29,11.7
2020-10-27 18:27:29,11.7
2020-10-27 18:42:29,11.7
2020-10-27 18:57:29,11.7
2020-10-27 19:12:29,11.7
2020-10-27 19:27:29,11.7
2020-10-27 19:42:29,11.7
2020-10-27 19:57:29,11.6
2020-10-27 20:12:29,11.6
2020-10-27 20:27:29,11.6
2020-10-27 20:42:29,11.6
2020-10-27 20:57:29,11.6
2020-10-27 21:12:29,11.6
2020-10-27 21:27:29,11.6
2020-10-27 21:42:29,11.6
2020-10-27 21:57:29,11.6
2020-10-27 22:12:29,11.6
2020-10-27 22:27:29,11.6
2020-10-27 22:42:29,11.6
2020-10-27 22:57:29,11.6
2020-10-27 23:12:29,11.6
2020-10-27 23:27:29,11.6
2020-10-27 23:42:29,11.6
2020-10-27 23:57:29,11.6
2020-10-28 00:12:29,11.5
2020-10-28 00:27:29,11.5
2020-10-28 00:42:29,11.5
2020-10-28 00:57:29,11.5
2020-10-28 01:12:29,11.5
2020-10-28 01:27:29,11.5
2020-10-28 01:42:29,11.5
2020-10-28 01:57:29,11.5
2020-10-28 02:12:29,11.5
2020-10-28 02:27:29,11.5
2020-10-28 02:42:29,11.5
2020-10-28 02:57:29,11.5
2020-10-28 03:12:29,11.5
2020-10-28 03:27:29,11.5
2020-10-28 03:42:29,11.5
2020-10-28 03:57:29,11.5
2020-10-28 04:12:29,11.5
2020-10-28 04:27:29,11.5
2020-10-28 04:42:29,11.5
2020-10-28 04:57:29,11.4
2020-10-28 05:12:29,11.4
2020-10-28 05:27:29,11.4
2020-10-28 05:42:29,11.4
2020-10-28 05:57:29,11.4
2020-10-28 06:12:29,11.4
2020-10-28 06:27:29,11.4
2020-10-28 06:42:29,11.4
2020-10-28 06:57:29,11.4
2020-10-28 07:12:29,11.4
2020-10-28 07:27:29,11.4
2020-10-28 07:42:29,11.4
2020-10-28 07:57:29,11.4
2020-10-28 08:12:29,11.4
2020-10-28 08:27:29,11.4
2020-10-28 08:42:29,11.4
2020-10-28 08:57:29,11.4
2020-10-28 09:12:29,11.4
2020-10-28 09:27:29,11.4
2020-10-28 09:42:29,11.4
2020-10-28 09:57:29,11.4
2020-10-28 10:12:29,11.4
2020-10-28 10:27:29,11.4
2020-10-28 10:42:29,11.4
2020-10-28 10:57:29,11.4
2020-10-28 11:12:29,11.4
2020-10-28 11:27:29,11.4
2020-10-28 11:42:29,11.4
2020-10-28 11:57:29,11.4
2020-10-28 12:12:29,11.4
2020-10-28 12:27:29,11.4
2020-10-28 12:42:29,11.4
2020-10-28 12:57:29,11.4
2020-10-28 13:12:29,11.4
2020-10-28 13:27:29,11.4
2020-10-28 13:42:29,11.5
2020-10-28 13:57:29,11.5
2020-10-28 14:12:29,11.5
2020-10-28 14:27:29,11.5
2020-10-28 14:42:29,11.5
2020-10-28 14:57:29,11.5
2020-10-28 15:12:29,11.5
2020-10-28 15:27:29,11.5
2020-10-28 15:42:29,11.5
2020-10-28 15:57:29,11.5
2020-10-28 16:12:29,11.5
2020-10-28 16:27:29,11.5
2020-10-28 16:42:29,11.5
2020-10-28 16:57:29,11.6
2020-10-28 17:12:29,11.6
2020-10-28 17:27:29,11.6
2020-10-28 17:42:29,11.6
2020-10-28 17:57:29,11.6
2020-10-28 18:12:29,11.6
2020-10-28 18:27:29,11.6
2020-10-28 18:42:29,11.6
2020-10-28 18:57:29,11.6
2020-10-28 19:12:29,11.6
2020-10-28 19:27:29,11.6
2020-10-28 19:42:29,11.6
2020-10-28 19:57:29,11.6
2020-10-28 20:12:29,11.6
2020-10-28 20:27:29,11.6
2020-10-28 20:42:29,11.6
2020-10-28 20:57:29,11.6
2020-10-28 21:12:29,11.6
2020-10-28 21:27:29,11.6
2020-10-28 21:42:29,11.5
2020-10-28 21:57:29,11.5
2020-10-28 22:12:29,11.5
2020-10-28 22:27:29,11.5
2020-10-28 22:42:29,11.5
2020-10-28 22:57:29,11.5
2020-10-28 23:12:29,11.5
2020-10-28 23:27:29,11.5
2020-10-28 23:42:29,11.5
2020-10-28 23:57:29,11.5
2020-10-29 00:12:29,11.5
2020-10-29 00:27:29,11.5
2020-10-29 00:42:29,11.5
2020-10-29 00:57:29,11.5
2020-10-29 01:12:29,11.5
2020-10-29 01:27:29,11.5
2020-10-29 01:42:29,11.5
2020-10-29 01:57:29,11.5
2020-10-29 02:12:29,11.5
2020-10-29 02:27:29,11.5
2020-10-29 02:42:29,11.5
2020-10-29 02:57:29,11.5
2020-10-29 03:12:29,11.5
2020-10-29 03:27:29,11.5
2020-10-29 03:42:29,11.5
2020-10-29 03:57:29,11.5
2020-10-29 04:12:29,11.5
2020-10-29 04:27:29,11.5
2020-10-29 04:42:29,11.5
2020-10-29 04:57:29,11.5
2020-10-29 05:12:29,11.5
2020-10-29 05:27:29,11.5
2020-10-29 05:42:29,11.5
2020-10-29 05:57:29,11.5
2020-10-29 06:12:29,11.5
